Course	Room	Teacher	Time	Students
011836	CARP21	0431946	16:30 - 19:00 F	3225193 3404279 3431078 3437574 3456016 3460766 3462246 3462298 3463882
013180	PK349	3469882	13:00 - 16:00 TH	3225193 3250498 3314570 3337673 3375685 3396492 3405151 3405451 3421153 3426020 3430142 3431828 3432622 3435397 3451551 3454115 3459647
002562	PK349	0564741	19:00 - 21:00 MW	3225245 3314413 3375323 3416997 3417717 3425755 3426666 3431158 3431629 3435628 3436683 3436930 3437365 3454059 3460371 3462517
013166	TH102	0492580	13:00 - 14:30 MW	3225245 3269332 3312301 3324397 3329662 3342833
002636	TAYE	0827051	13:00 - 15:30 F	3226607 3250683 3459980 3461063 3462242 3463936 3482591
001750	EHLEC	0416447	13:00 - 15:30 TH	3226945 3450546
008812	PK229	0576472	12:00 - 14:00 TH	3331186 3337234 3404204 3415407 3433251 3435070 3438550
010949	TAYE	0897399	12:00 - 14:00 TH	3250227 3250514 3316620 3414238 3449263
002875	TAYE	0031582	13:00 - 14:30 T	3227014 3244115 3254408 3432384 3436710 3438254 3460757
007106	TH102	3447549	13:00 - 15:30 F	3227014 3283549 3319386 3336750 3341213 3396226
010842	PK180	0564741	13:00 - 15:30 TH	3227211 3319602 3329765 3364991 3379786 3397334 3411646 3435931 3440075
002396	TAYE	0020988	13:00 - 15:30 TH	3227263 3411546 3413356 3415144 3417075 3418094 3432796 3433501
013221	EHLEC	0030512	14:00 - 16:00 T	3227263 3455227
004803	PK180	0031373	14:00 - 16:00 T	3227361 3245992 3338175 3435380 3436227 3439402 3442237 3454494 3454497 3455419 3463593
013167	PK180	0058557	13:00 - 16:00 TH	3227669 3315530 3338208 3374470 3375120 3412261 3418264 3426654 3431257 3439558
013202	TAYD	0020093	16:00 - 18:00 T	3227669
009266	DAL25	1083868	19:00 - 21:00 MW	3227882 3323254 3329719 3339780
001176	CARP21	0031388	14:00 - 16:00 T	3228510 3259535 3396892 3416375 3417073 3418606 3425095 3425356 3436216 3463524
001749	PK180	3460008	16:00 - 18:00 T	3228510 3351809 3375629 3419570 3423676 3437240 3440454 3447681 3450546 3457184 3458934
012841	TAYE	3447549	14:30 - 16:00 MW	3228659 3339987 3339989 3340287 3380465
013189	PK229	1168489	19:00 - 21:00 MW	3229135 3318988 3323367 3337234 3339029 3397066 3404204
009303	PK243	0029475	10:00 - 11:30 MW	3229363 3259952 3261773 3323254 3330241 3342762 3342814 3355412 3375323 3404386 3437701
001861	PK180	0056992	18:00 - 19:30 TH	3229500 3240400 3254633 3289325 3316768 3319602 3340879 3341079 3397565 3404148 3405744
001891	DAL25	3459335	12:00 - 14:00 TH	3229500 3267842 3289325 3331277
006508	TH102	3474861	14:30 - 16:00 MW	3231046 3330767 3437329 3438287 3438455 3462116
006553	PK229	0031478	13:00 - 14:30 T	3231046 3330767 3396226 3418094 3437329 3439818 3458122
006555	TAYE	3451414	14:00 - 16:00 T	3404243 3457692
