Course	Room	Teacher	Time	Students
009299	PK338	3092667	19:00 - 21:00 T	1068953 1090632 3062413 3062796 3065289 3078437 3093184 3192054 3209936 3212165
001424	PK25	0024663	19:30 - 21:00 MW	1069299 3125322 3169644 3191191 3204511 3219029 3219783 3251957 3258543 3261754 3280006 3297368 3304357 3307321 3322084 3329671 3332532
005866	TH110	0031582	19:30 - 22:00 T	1069299 1081569 3188887 3192054
010859	TAYF	0750235	13:00 - 16:00 T	1069299 3099423 3190685
001769	PK338	3099830	14:00 - 15:30 F	1070105 1087771 1091481 1092760 3064906 3086455 3088433 3101150 3122181 3211128 3254053
005850	PK338	0031582	14:30 - 16:00 TTH	1070296 3097082 3104014 3114251 3114701 3116564 3194888 3236537 3248182 3329744
011959	TH110	3092667	19:00 - 21:00 M	1070385 1126780 3062898 3092379
001187	TAYF	0031388	10:00 - 11:30 MW	1070620 1081304 1133031 3082370 3085791 3087472 3204306
005725	PK338	3392421	14:00 - 16:00 T	1070620 1071986 3098284 3119048 3119630 3120610 3126883 3145694 3205329 3209949 3211006 3322236 3330820
012032	PK338	3310251	13:00 - 15:30 W	1071068 1072178 1092760 1093453 3063070 3078958 3087948 3155201 3312113
004048	PK338	0031578	9:00 - 10:00 M-F	1071318 1077528 3066589 3069318 3082784 3087472 3097321 3103910 3191834 3323539
006504	PK25	0031399	16:45 - 18:05 M	1071507 3062512 3063573 3068181 3086995 3087117 3096963 3160933 3209872 3210027 3211007 3212008 3216580 3225263 3232650 3238039 3248177 3257376 3304941 3305828 3306692 3329656
007903	TH110	0468281	16:45 - 18:05 M	3087948 3121199 3138631
012103	PK338	3393009	11:30 - 13:00 TTH	1071507 1073075 1073672 1081394 1097508 1115327 1134634 1163179 3062439 3080539 3099676 3145695 3152434 3281747
004803	PK338	0031373	11:00 - 12:00 MWF	1071986 1159860 3065591 3104870 3114269 3150160 3180821 3194474 3220932 3273481 3322752 3404308
003548	PK338	0024092	13:00 - 16:00 T	1072178 1076785 1081394 1088535 1092760 1134634 3070887 3080539 3082688
011294	PK338	0135660	14:30 - 16:00 MW	1072178 1072725 1080204 1080595 1081304 1092958 1118914 1156282 3065568 3083717 3084353 3087472 3100011
007910	TH110	0031539	13:30 - 16:00 TH	1072694 3095460 3252851
001163	TH110	0031568	16:00 - 17:30 TTH	1072725 3083717 3333675
012108	PK338	3393919	13:00 - 15:30 M	3073216 3098224 3099375 3190134 3214138 3215099 3215879 3225263 3227208 3239494 3315961 3322204 3330431
003541	TAYF	0599596	13:30 - 16:00 W	1073075 3073216 3079120 3092577 3099676 3191823 3194873
006035	PK25	3392923	19:00 - 21:00 W	1080806 1109564 1149469 1151485 3064899 3081951 3085421 3089555 3090752 3094802 3095908 3096963 3109227 3126433 3188399 3210876 3215784
001157	TH110	1051497	13:00 - 14:30 MW	1073076 1086904 3223593 3302367
009270	PK338	1084371	13:00 - 14:00 MWF	1073076 3079829 3188882 3248177 3262890 3304008 3311808 3317234 3329757
007068	TAYF	0316015	14:00 - 16:00 M	1073179 1093453 1123611 1149928 3059978 3067793 3203791
004282	TH110	1165566	19:30 - 21:00 MW	1073211 1080542
006024	PK25	0213446	14:00 - 16:00 M	1073211 1125596 1134840 1155748 3067352 3086240 3092604 3093208 3095765 3112040 3114139 3145520 3188887 3191340 3204153 3209873 3211006 3211643 3214147 3219639 3220304 3221785 3222944 3231914 3239030 3239494 3260264 3261685 3261697 3276024 3292462 3306786 3307400 3309285 3309375 3311445 3312285 3315613 3315632 3315961 3316281 3319378 3322236 3322720 3322942 3330334 3330372 3331776 3332411 3332654
009231	TAYF	3412189	14:30 - 16:00 T	3086455 3100415 3166656 3188402 3205491
011829	TH110	1168460	8:00 - 9:00 M-F	1073211 1079289
005310	PK338	1020104	12:00 - 16:00 MF	1073316 1089244 1133642 1134731 1162792 3069040 3098496 3190633 3209784
007900	PK338	0031539	14:00 - 15:00 MWF	1073316 1135687 3063119 3100011 3103203 3121582 3228861 3256961 3315059
004276	PK25	1165566	10:00 - 11:00 M-F	1073523 1087579 3065929 3087330 3091747 3093208 3096489 3112040 3118090 3125856 3154498 3166656 3194428 3205329 3213402 3215666 3216601 3219685 3233850 3252673 3302457 3307517 3308878 3315676 3322084 3332580
004394	TH110	0989327	14:30 - 16:00 TTH	1073671 1093321 1109564 3064819
004021	PK338	3244352	10:00 - 11:30 MW	1073672 3062958 3078987 3080405 3082784 3085612 3104777 3209843 3209936 3311452 3321871
001891	TAYF	0031557	13:00 - 15:30 M	1074737 1080980 1081207 1087579 1135712 1161679 1162725 3065779
011190	PK180	3208554	10:30 - 12:00 F	1074737 3080943
002636	PK338	0827051	13:00 - 15:30 TH	1075130 3085302 3115257 3192055 3212008 3217346 3221143 3221612 3224239 3225263 3227208 3233348 3304723 3322204 3332252
001857	PK338	0123161	19:00 - 21:00 M	1076479 1081058 1155110 1155748 3061134 3065929 3084117 3086119 3087330 3088047 3091218 3092091 3092333
006849	PK25	0402773	13:00 - 14:00 MWF	1076479 3095765 3103166 3119909 3191340 3204495 3204644 3211360 3213412 3213727 3227175 3238414 3259090 3303949 3306968 3309375 3312285 3321787 3322141 3330431 3330627 3330986
011050	TH110	0897399	13:00 - 15:30 TH	1076785 3060791 3072284 3090375 3211478
011305	PK338	0029059	16:45 - 18:05 M	1076785 1162493 1162892 3062958 3081503 3082688 3087757 3227145 3254879
007006	PK25	3195964	13:00 - 16:00 W	1079224 1079538 1161804 3204279 3210020 3213217 3215759 3221081 3221922 3224239 3225263 3228759 3254195 3256154 3262977 3295766 3307002 3309375 3322151 3330820 3332252 3332980 3333381
004283	TAYF	0017611	10:00 - 12:00 M	1079289 3063516 3091890 3103910 3216914 3218034
005180	PK25	3393850	19:30 - 21:00 T	1079538 3066114 3068444 3082314 3118027 3120610 3127044 3155695 3175356 3190134 3191210 3228428 3257376 3262977 3315776 3329413 3331638 3332249 3332654 3333007
007896	TH110	0431946	19:30 - 21:00 T	1161808 3103203 3217444
001560	TAYF	0031756	13:00 - 14:30 TTH	1080204 3071792 3087809 3093319 3094738 3099184 3192657 3213727
001562	TAYF	0129398	19:00 - 21:30 M	1080204 3093319 3095254 3099184
002992	PK25	3332662	19:30 - 22:00 T	1080360 1093047 1141692 3099745 3104716 3107224 3108691 3114853 3119909 3152434 3155346 3205337 3210000 3211081 3213412 3217313 3217615 3218908 3219639 3220304 3220923 3227208 3228428 3233348 3249841 3249965 3250904 3250907 3256154 3261754 3261847 3271107 3281747 3288377 3304723 3306482 3306761 3307002 3311410 3315767 3317234 3319378 3322141 3322663 3323699 3329172 3330986 3331638 3332202 3332249 3332252
008782	TH110	0576472	10:00 - 11:30 TTH	1124024 3304357
008780	PK338	0431786	11:30 - 13:00 MW	3081074 3095867 3215081 3215759 3322752 3322939
004303	PK180	0123161	13:00 - 15:30 T	1080542
010968	TH110	3196642	13:00 - 15:30 T	1080595 1118914 3070231 3084782
006561	TH110	0031478	16:00 - 19:00 TH	1080636 3078258 3083995 3099375
007017	TAYF	0031568	19:30 - 22:00 T	3067793 3081073 3105219 3110756 3191198 3192437 3193161 3204248
001161	PK338	0031388	14:30 - 16:00 T	1080980 1081058 1143121 3075104 3083207 3089542 3089580 3093050 3104777 3152623 3216609 3221143
007028	PK25	0316015	18:30 - 21:15 T	1097508 1161679 1162384 3061686 3084117 3088047 3091890 3112329 3118090 3154498 3213402 3214704 3218034 3256961 3302457 3332580
001887	PK338	0898918	9:00 - 10:00 MWF	1081207 1135712 1150429 1154430 1160418 1162725 1163245 3062860 3068878 3070495 3075104 3084494 3089580 3097588 3104489 3158474
005293	TAYF	1020104	14:30 - 16:00 TTH	1081304 3123316 3188882 3193672 3211155 3217793
