Course	Room	Teacher	Time	Students
014995	PK20	0402773	13:00 - 15:30 T	3510665 3520100 3559537 3629970 3693280 3483925 3456089 3474789 3574563 3608097 3479350 3478343 3699593 3789315 3574475 3520989 3576306 3576350 3576387 3576391 3576432 3576509 3668806 3669001 3797641 3797659
001857	PK180	0123161	11:30 - 13:00 MW	3463768 3480217 3579143 3472549 3576365 3576411
001559	TH110	0031756	15:00 - 16:30 W	3581786 3668895
014543	PK338	0031632	19:00 - 22:00 W	3608602 3491953 3650256 3615055 3671929 3699593 3816764 3816832 3797834 3797839 3684090
011322	TH110	0028980	16:00 - 18:00 M	3559537 3478343
001185	PK180	0123161	19:00 - 22:00 W	3559843 3581830 3482019 3695022 3668970 3668982
002438	TH110	0321808	14:00 - 16:00 W	3465588 3576500
011065	TH110	3195964	13:00 - 14:30 W	3465588 3478691 3606290
012352	PK180	3577930	9:45 - 12:45 T	3474374 3432357 3576557 3910674 3910707
002440	TH110	3764395	16:00 - 17:30 TTH	3476864
002374	TH110	0492580	19:00 - 21:00 M	3479534
001771	PK338	1061058	12:00 - 13:00 MW	3479804 3460586 3439636 3695292 3560308 3581375 3602435 3610671 3768458 3694828 3576310 3576499
004818	TH110	0031399	12:00 - 14:00 M	3579361 3576458 3576535
001836	TH110	3452118	13:00 - 14:00 MWF	3105802
002855	PK20	3818518	14:30 - 15:30 MWF	3561430 3575266 3579092 3579645 3585962 3589576 3606290 3609407 3609410 3609553 3610287 3610671 3611048 3611135 3612203 3612427 3612623 3613455 3615055 3630474 3630501 3630526 3650225 3650239 3651465 3651486 3651585 3652353 3653200 3655428 3665300 3667464 3667654 3668365 3669069 3671929 3674492 3675467 3676165 3677885 3678350 3678357 3680751 3683644 3687862 3689328 3690799 3690845 3691228 3691616 3691783 3692852 3692862 3693185 3693712 3693891 3694668 3694712 3695145 3695784 3699536 3699561 3699567 3699593 3699613 3704166 3705083 3708638 3708949 3709927 3710476 3710991 3711406 3711797 3712286 3712888 3712905 3712913 3714653 3715155 3715174 3715444 3716140 3716357 3716638 3717137 3717144 3721962 3722764 3722926 3722992 3724014 3725997 3728679 3730202 3764157 3764207 3764208 3764422 3767997 3768025 3768034 3768088 3768197 3768303 3768339 3768356 3768458 3768555 3768620 3768625 3768972 3769368 3771747 3773692 3774021 3774116 3774808 3774943 3775417 3788897 3788983 3788990 3789055 3789070 3789136 3789175 3789283 3789288 3789315 3789493 3789507 3789529 3789573 3789806 3790244 3790306 3790492 3790792 3790825 3792350 3792406 3793612 3796007 3796237 3796247 3796254 3796723 3796732 3796906 3796926 3796964 3796974 3797084 3797164 3797192 3797206 3797331 3797429 3797532 3797564 3797576 3815949 3816104 3816180 3816181 3816336 3816463
015163	PK338	3898276	19:00 - 21:45 T	3561430 3675467 3699561 3788983 3796237 3816486 3816970 3816992 3817177 3817379 3818746 3819542 3819628 3821269
004009	PK20	3442425	9:00 - 10:00 MWF	3551641 3667503 3483306 3619718 3816554 3819177 3820038 3820380 3820395 3820479 3820732 3820971 3820992 3821008 3821195 3591211 3821180 3819372 3797744 3910677
014120	PK338	3819183	14:30 - 16:00 MW	3695285 3609553 3708949 3797192 3816708 3816832 3817177 3817962 3818805 3785953 3576366 3797672 3910766
015114	PK20	0820103	15:45 - 17:45 TH	3430697 3465327 3486379 3524963 3559657 3652473 3815898 3691983 3444536 3531305 3439636 3596492 3479350 3651750 3610287 3677885 3689328 3796723 3818064 3544945 3417819 3576439 3576457 3668761 3668829 3797839
014548	PK180	1167863	13:00 - 14:00 M	3655749 3665300 3675467 3725997 3821269 3821643 3821886
015016	PK180	3764403	14:30 - 16:30 MW	3667311 3668365 3482558 3576399 3576630 3668963
011837	TH110	0031399	19:00 - 22:00 W	3692852
015134	PK180	3898367	14:30 - 16:00 MW	3575735 3694791 3488858 3816764 3823113 3559870 3690652
008764	PK20	3554385	13:30 - 16:00 F	3483651 3651465 3652353 3769368 3789070 3789136 3796906 3816180 3817427 3819143 3819613 3820729 3821069 3821166 3821254 3821589 3821643 3823130
005180	PK20	3819183	9:45 - 12:45 T	3576126 3695027 3482264 3570123 3465244 3581389 3446353 3483954 3578707 3601391 3478691 3651750 3695784 3796732 3819232 3820729 3480264 3467671 3540428 3581981 3464396
003407	PK20	0845898	12:00 - 14:00 F	3818782 3819598 3820030 3820032 3820038 3820378 3820479 3820756 3820965 3820971 3821008 3821048 3821077 3821179 3821195 3821393 3821439 3821571 3821886 3821116 3694012
015113	PK338	0820103	13:00 - 14:30 W	3479355 3579099 3452988 3439636 3467093 3485636 3486617 3680751 3816104 3816336 3816924 3690482 3577682 3576533
014991	PK338	1165566	10:00 - 12:00 TH	3446645 3483306 3816993 3716057 3485931 3821552 3576373 3910685
002381	PK180	0321808	15:00 - 16:30 W	3484887 3577741 3764208 3818770 3576492 3668827 3669008
014555	PK338	3897776	13:30 - 16:00 F	3480668 3481419 3466364 3581996 3457873 3471447 3477824 3474395 3576453 3668812 3668999
015115	PK20	0820103	10:00 - 12:00 T	3443731 3559657 3578861 3579099 3651573 3439636 3460569 3485549 3480264 3485931 3486321 3486133 3417819 3464985 3668912 3669028
015111	PK338	3896857	8:15 - 9:45 TTH	3397840 3469119 3477576 3485756 3486141 3505185 3487093 3487276 3487621 3568636 3439917 3486787 3576558 3576577 3797849
012320	PK180	3421211	19:00 - 21:00 MW	3694236 3691834 3485327 3560234 3462240
015133	PK338	3898367	13:00 - 14:30 F	3481557 3482989 3488858 3464306 3480423 3487621 3486569 3476930 3668856
002388	TH110	3839981	13:15 - 15:15 T	3464398
015116	TH110	3839981	13:00 - 16:00 F	3581192 3469560 3565637
015135	TH110	3899727	12:00 - 14:00 W	3470393 3481943
015106	PK180	3896857	16:00 - 19:00 W	3477580 3480166 3457917 3576343 3668970
015004	TH110	0576472	13:00 - 14:00 MW	3481221
015132	PK338	3898367	19:00 - 21:00 MW	3481798 3487321 3485774 3694791 3692915 3481967 3460569 3559903 3689329 3576627 3668879
002370	TH110	3898367	14:00 - 16:00 TH	3482019 3485816 3561098 3576417
015007	TH110	0989327	14:30 - 16:30 MW	3519078
014234	PK180	3555097	13:30 - 14:30 W	3560193 3576362 3576387 3576450 3668924 3797804
012341	TH110	0777265	12:00 - 14:00 T	3575483
015049	TH110	3839983	13:00 - 15:30 T	3580796 3576444
012355	TH110	0683480	11:15 - 12:45 TTH	3652569 3668895 3797855 3910674 3910741
002433	TH110	0697660	14:30 - 16:00 M	3485054 3691514 3482445 3668827
009232	TH110	3896857	14:15 - 15:45 TTH	3476864 3250395
008468	TH110	3839981	14:30 - 16:00 MW	3466962 3514920
015161	TH110	3818518	15:45 - 17:45 T	
005252	TH110	0321808	13:00 - 15:30 W	3561516 3576563
005257	TH110	3819183	19:00 - 21:45 M	3576357
011325	TH110	3839982	13:30 - 15:30 M	3581952
006560	TH110	0564741	19:00 - 21:45 T	3576382 3576413
002373	TH110	0031632	15:45 - 17:45 TH	3576492 3669008
012890	TH110	1084458	13:00 - 14:00 W	3576630
