Course	Room	Teacher	Time	Students
004888	TH224	0053518	12:00 - 14:00 TH	1001351 1029210 1041981 1056270 1084017
001845	PK229	0123161	19:00 - 21:30 T	1001613 1036442 1057261 1058180 1076783 1081006 1095157 1143290 1163860 3068712 3074792 3096592 3099359 3106835
001852	TAYF	0409956	12:00 - 14:00 TH	1001613 1021867 1038420 1159063
008774	PK229	0899465	13:00 - 15:30 T	1025623 1056024 1141167 1170567 3073692 3092972 3103445 3224993
002469	EHII	0697660	13:00 - 14:00 MWF	1001806 1023494 1066007 1083430 1084017
004807	PK336	3092667	13:00 - 15:30 TH	1001894 1066982 1084321 1169369 1171002 3070090 3106769 3129360 3198776 3219743 3314231
004072	EHII	0031578	12:00 - 14:00 TH	1001905 1039831 1065646 1076923
009359	CARP25	0031386	14:00 - 16:00 T	1001905
011296	EHLEC	0468281	14:00 - 16:00 T	1057004
005243	TH224	3310303	13:00 - 15:30 TH	1002036 1034578 1170370 3085986 3212073 3224227
007375	DAL204	3310805	12:00 - 14:00 TH	1025508 1060299 1064790 1065732 1076246 1084363 1102030 1122784 1143723 1146782 1149344 1167714 1169360 1169382 3064977 3076930 3086015 3088812 3092360 3097903 3133028
003451	PK349	0599596	10:00 - 11:00 MWF	1002241 1018271 1078390 1093044 1124785 1142212 1158026 1162293 3070017 3074965 3075163 3088117 3089566 3089824 3099359 3103826 3107254
011305	PK180	0751777	13:00 - 15:30 T	1002241 1100338 3081669 3088090 3103807 3198356
006026	PK338	0207327	12:00 - 13:00 MWF	1003389 1006744 1029787 1040045 1046439 1066431 1067251 1067297 1067460 1076009 1077161 1078646 1078896 1078921 1083430 1086867 1100383 1117264 1134015 1149270 1164190 1171002 3073143 3073568 3074936 3077033 3078073 3085504 3085521 3085810 3092880 3094722 3099468 3102832 3103826 3112294 3127208 3217527 3219871 3224993 3225012 3225022
001892	CARP25	0814748	19:00 - 21:30 T	1003644 1038420 1067933
005741	PK243	0855349	12:00 - 13:00 MWF	1003644 1056203 1064605 3088978
011295	PK336	3208554	12:00 - 13:00 MWF	1045379 1056688 1066309 1082842 1088636 1143290 1160614 3073507
001864	TH224	0031557	14:00 - 16:00 T	1004225 1020150 1029737 1041559 1082315 1085106 1150965 3072484
007372	DAL204	0162977	13:00 - 15:30 T	1004324 1006438 1053105 1056970 1079363 1088558 1102030 1142309 1169331 3074711 3074792 3075163 3077623 3079862 3085728 3086583 3087720 3089009 3092360 3100989 3106953
003006	PK349	0492580	11:00 - 12:00 MWF	1005059 1008967 1036027 1064780 1065781 1067334 1068383 1081249 1131602 1150720 3073568 3077064 3077336 3080612 3100989 3107966
009263	GOB	3196642	13:00 - 14:00 MWF	1005199 1056096 1088636 3088352
011392	PK229	3310794	9:00 - 10:00 MWF	1005412 1081006 1149565 1170703 1170848 3076190 3081368 3087720 3099359 3099468
006500	PK25	0777265	13:00 - 15:30 TH	1005451 1056024 1076299 1088214 1163897 3072910 3076618 3078465 3088090 3089276 3090785 3091931 3095526 3097462 3100359 3104386 3104587 3110771 3114802 3128777 3132900 3183035 3212786 3221487 3223362 3224773 3224950 3224991 3225371
004359	PK229	0847593	10:00 - 11:00 MWF	1009729 1025845 1063875 1171002 3072397 3088090 3089081 3094287 3098796 3100927 3153098 3196371 3212222 3219051
011194	TAYF	3212821	13:00 - 15:30 T	1010175 1084363
001894	EHLEC	0123161	13:30 - 16:00 TH	1010643 1029737 1078921 1079771
003500	TAYD	3194193	10:00 - 11:00 MWF	1010643 1057004 1077683 1078646 1088972 1170757 3069991 3072447 3076930 3096011
001196	CARP25	1051497	9:00 - 10:00 MWF	1010741 1055078 3219221
001460	TAYD	3098022	11:00 - 12:00 MWF	1010741 1025845 1057779 1082919 1083627 1140609 1166163 1172355 3090519 3100678 3103933
