Course	Room	Teacher	Time	Students
001770	PK100	3474420	10:00 - 11:30 TTH	3339567 3358228 3404364 3417042 3420037 3444491 3448868 3464193 3464263 3464279
006024	PK278	3470402	11:00 - 12:00 M-F	3339567 3429532 3438232 3438254 3445343 3445680 3448314 3451168 3454226 3457039 3457873 3457988 3458087 3460338 3463439 3464398 3464638 3465103 3467452 3471745 3475933 3476927 3477824 3478506 3479350 3480668 3480734 3481031 3481643 3481805 3481875 3481943 3482144 3482739 3483467 3483651 3483950 3484752 3485169 3485550 3485800 3486083 3486311 3486389 3486834 3487035 3487041 3487055 3487087 3487266 3487276
009296	PK100	3554810	8:30 - 10:00 TTH	3339814 3425095 3457777 3467671 3576578
002992	PK278	3473854	13:00 - 16:00 W	3340287 3405151 3412100 3417336 3425401 3432259 3433962 3452445 3454059 3456103 3457988 3458087 3462356 3463439 3463453 3463708 3467384 3469560 3474598 3475298 3475933 3476927 3478419 3478964 3479054 3480217 3480401 3480710 3480734 3481221 3481643 3481967 3483651 3483950 3484216 3484752 3484894 3485228 3485288 3485642 3485800 3487321
001562	PK100	0705542	19:00 - 22:00 T	3340316 3352054 3369591 3395581 3404341 3431080 3431445 3438443 3438472 3438878 3460737
013997	DAL300	3575049	9:00 - 10:30 TTH	3404196 3412997 3417273 3437089 3446653 3454439 3461469
006537	PK20	0031399	18:30 - 21:00 T	3340533 3425239
013439	PK100	0468281	14:00 - 16:20 T	3340558 3475198 3576382
004285	PK278	3092832	13:30 - 14:30 W	3340716 3396460 3405145 3411154 3412381 3416232 3423676 3426858 3432384 3435722 3438254 3438342 3439387 3441273 3452529 3453472 3457195 3458176 3459888 3459972 3462116 3462849 3466962 3478309 3576626
013186	PK20	0031619	10:00 - 11:00 M-F	3340797 3405144
003017	DAL300	3332662	14:30 - 16:00 TTH	3340838 3381824 3382662 3389022 3395624 3396208 3411186 3412520 3414124 3426649 3426719 3431629 3441413 3454433 3457039 3459897 3461937 3462242 3464100
001871	PK100	3422398	13:00 - 16:00 TH	3340879 3359188 3413014 3413728 3414273 3439670
001896	PK20	0056992	19:00 - 22:00 T	3340879 3397709 3404148 3405151
002161	PK278	1083806	10:00 - 11:30 TTH	3340879 3375544 3426735 3430152 3435070 3435384 3437534 3441900 3445081 3445680 3446832 3455719 3458295 3458451 3459522 3460867 3463022 3463188 3463526 3463589 3463675 3463745 3464027 3471745 3480710 3481419 3483467 3485288 3487041
013193	PK278	0898918	10:00 - 13:00 T	3341079 3365824 3375389 3378849 3389676 3396460 3413521 3416203 3426735 3430383 3435070
013627	PK278	3459335	12:00 - 14:00 F	3375544 3396461 3397265 3419470 3428042 3430152 3432238 3436311 3436930 3437240 3439558 3448679 3455631 3456228 3463188
002464	DAL300	0910179	18:30 - 21:00 T	3341874 3412557 3413356 3414124 3414811 3417355 3433539 3436683 3439528 3452529 3462882
007396	PK278	0127558	18:00 - 20:30 T	3342833 3352269 3363735 3388921 3389574 3417003 3418106 3418120 3418264 3425347 3426020 3430131 3432027 3437146 3437756 3438443 3439147 3446670 3453262 3458295 3459111 3463589 3474216 3487316
013647	PK20	3555173	15:30 - 17:00 T	3342833
